date,Food,Beer,Smoke,Games,Books,Hshld,Clths,Hlth,Chems,Txtls,Cnstr,Steel,FabPr,ElcEq,Autos,Carry,Mines,Coal,Oil,Util,Telcm,Servs,BusEq,Paper,Trans,Whlsl,Rtail,Meals,Fin,Other
1990-06-07,103.67,113.69,103.2,100.85,92.7,103.09,103.19,105.03,99.2,93.75,103.22,100.62,108.26,108.74,106.56,112.01,88.77,107.17,98.51,94.77,94.71,112.11,114.24,97.81,101.1,103.03,110.69,96.76,97.14,107.18
1990-06-08,103.04,112.24,102.03,98.32,91.3,101.9,102.32,103.57,98.05,92.71,102.62,99.93,107.56,107.29,105.25,110.63,88.03,107.31,97.72,94.15,93.58,111.22,112.97,97.08,100.19,102.56,109.2,95.71,96.04,106.28
1990-06-11,104.17,112.89,102.75,99.17,91.43,102.33,102.14,104.61,98.7,93.22,103.23,100.15,108.29,107.92,106.18,113.99,88.64,106.93,98.7,94.53,94.09,112.1,113.69,97.7,100.5,102.93,110.34,96.93,96.38,106.61
1990-06-12,105.33,114.79,104.18,101.4,92.25,104.22,103.52,106.46,99.62,93.43,104.46,100.46,109.31,109.71,107.93,114.64,88.83,108.15,100.02,95.06,95.06,113.49,114.69,98.66,101.23,103.74,112.26,98.55,96.89,108.05
1990-06-13,104.74,114.57,103.11,101.48,92.03,104.08,103.94,106.46,98.77,93.32,104.41,100.28,108.88,109.88,107.23,115.07,86.97,108.06,99.31,94.87,95.04,113.92,114.8,98.82,100.65,103.52,112.33,98.8,96.22,108.75
1990-06-14,104.34,113.99,102.71,100.93,91.64,104.17,103.3,106.18,98.51,92.94,104.79,99.87,108.6,109.11,106.76,115.41,84.6,107.41,99.07,94.51,93.6,113.92,114.37,99.13,99.99,103.56,112.18,97.76,95.07,108.9
1990-06-15,104.29,113.78,101.88,101.57,91.66,104.71,103.07,106.32,98.84,92.18,104.41,99.33,108.7,109.59,106.54,114.84,86.05,106.96,99.3,94.32,93.27,114.08,114.13,99.59,99.72,103.59,112.01,97.36,94.76,108.63
1990-06-18,102.78,112.07,99.4,99.27,90.54,102.81,101.45,104.94,97.65,90.46,102.97,98.14,107.05,107.93,104.85,113.07,86.37,106.46,97.9,93.35,91.82,112.66,112.16,98.38,98.42,101.99,110.46,96.84,93.24,107.06
1990-06-19,103.37,112.8,102.47,99.94,90.84,103.5,100.97,105.0,97.58,90.76,103.14,97.96,107.08,108.63,105.33,113.42,86.44,106.77,98.14,93.61,91.98,112.55,112.44,98.41,98.51,102.16,111.1,97.36,93.42,108.27
1990-06-20,103.37,113.19,101.24,99.76,91.4,103.48,101.55,105.95,97.1,90.05,103.52,98.33,107.16,109.13,105.24,113.21,87.44,105.9,98.9,93.47,92.28,112.95,112.3,98.31,98.62,102.11,110.65,97.12,93.04,108.43
1990-06-21,103.9,114.13,102.94,100.67,91.33,103.51,100.97,107.51,96.88,90.41,103.51,98.76,107.79,109.61,104.95,113.98,87.29,105.27,98.91,93.61,92.28,112.99,112.75,98.66,98.85,102.34,111.11,97.09,93.08,108.34
1990-06-22,102.68,112.55,103.57,99.08,91.01,102.8,99.68,106.63,96.05,90.0,102.7,97.76,107.01,108.5,103.41,111.31,85.82,105.27,97.64,93.11,90.6,112.43,110.99,97.56,97.8,101.85,109.78,95.44,92.49,106.96
1990-06-25,101.36,111.27,107.1,97.72,89.88,101.66,97.88,105.83,95.01,88.72,101.81,96.45,105.2,107.91,102.77,110.5,86.83,105.3,96.94,92.47,89.72,111.54,110.67,97.12,96.39,100.8,108.47,95.2,91.41,105.83
1990-06-26,102.04,112.66,107.43,96.64,89.66,101.28,98.25,106.23,95.0,88.54,101.77,96.1,103.91,106.93,101.39,110.68,86.07,104.81,96.57,92.75,89.75,111.73,110.26,96.83,95.59,101.55,108.13,94.98,91.31,105.93
1990-06-27,102.86,114.61,107.18,97.58,89.73,102.33,98.97,108.13,94.76,89.42,102.24,95.89,103.89,107.41,101.74,111.52,86.52,103.88,97.56,93.4,89.68,112.88,110.92,96.93,95.95,102.22,109.48,95.77,91.69,107.57
1990-06-28,104.5,116.21,106.85,99.1,90.44,103.57,100.6,110.1,95.46,89.69,102.86,96.6,105.0,107.59,101.88,111.82,87.55,102.11,97.99,93.55,89.78,113.75,111.79,97.06,96.12,102.64,110.46,97.92,92.12,108.23
1990-06-29,104.41,115.2,107.17,98.67,89.98,104.45,101.47,109.84,95.77,90.17,102.71,97.24,105.47,107.89,102.24,111.2,89.61,102.22,97.86,94.03,89.9,114.11,112.22,97.35,96.29,102.93,111.31,97.34,92.31,108.77
1990-07-02,104.99,115.56,106.74,98.21,89.37,105.31,101.63,110.5,96.2,90.18,103.04,98.01,105.39,109.46,103.17,111.73,89.94,102.5,97.59,93.95,90.58,114.0,112.99,97.76,96.13,103.29,111.75,97.65,92.38,109.41
1990-07-03,105.7,116.6,108.07,98.71,89.41,105.49,101.76,111.18,96.29,89.83,103.15,98.8,105.53,110.21,103.68,112.6,91.54,103.14,97.44,93.85,90.67,113.54,112.42,98.47,96.1,103.19,112.07,98.05,92.25,110.34
1990-07-05,104.41,114.98,107.75,97.82,88.63,104.28,100.63,110.44,95.24,89.32,102.34,98.45,104.74,108.78,101.66,111.32,90.15,102.1,96.64,93.09,89.21,112.91,111.54,97.57,95.07,102.31,111.0,96.78,91.26,109.22
1990-07-06,106.4,116.77,108.95,98.68,88.61,104.86,102.32,111.52,95.26,90.74,102.77,99.71,105.14,109.57,102.44,113.09,91.01,103.08,97.08,93.33,89.45,113.63,112.16,98.58,95.59,102.58,111.59,97.48,91.69,110.11
1990-07-09,106.61,115.83,110.24,99.58,89.31,105.2,103.44,111.55,94.91,91.33,103.21,100.54,105.27,110.49,103.63,113.24,90.5,102.63,96.88,93.1,89.31,113.85,113.0,98.86,95.93,102.89,113.42,97.84,91.72,111.07
1990-07-10,105.56,115.13,109.29,98.34,88.61,104.68,102.84,111.31,94.75,90.01,102.4,100.11,104.86,109.63,102.04,112.38,89.89,102.01,96.12,92.62,88.08,113.45,112.2,98.73,95.71,102.53,113.64,97.21,90.98,110.49
1990-07-11,107.12,117.01,109.78,99.66,89.08,105.2,104.24,113.37,96.66,91.25,104.17,102.15,106.51,111.68,102.31,113.94,89.91,103.86,98.22,92.94,87.75,114.13,113.53,99.45,96.64,103.32,115.23,98.05,91.46,112.13
1990-07-12,108.2,117.83,110.93,100.05,89.57,106.37,105.48,114.19,98.17,90.81,105.5,103.49,108.02,113.7,103.67,114.0,92.37,102.63,101.41,93.44,88.51,113.73,114.49,100.8,97.97,104.05,116.1,100.29,91.82,113.57
1990-07-13,108.55,118.24,111.41,99.77,88.95,106.03,105.23,114.7,98.81,91.14,106.06,104.1,108.27,115.68,104.36,113.95,94.66,104.12,101.66,93.52,88.96,113.73,114.97,101.1,99.44,104.18,117.45,100.76,92.36,114.43
1990-07-16,108.69,119.23,111.17,99.82,89.34,106.75,105.58,115.6,99.37,91.5,106.55,104.04,108.76,115.47,104.9,114.08,94.75,106.41,101.68,93.36,89.22,114.16,115.89,101.32,99.52,104.87,118.42,102.14,92.85,115.22
1990-07-17,108.46,121.77,111.44,99.22,89.29,106.72,103.41,115.31,99.05,92.3,106.22,103.4,109.05,115.01,104.71,113.95,94.9,104.28,101.65,93.15,87.58,112.94,114.76,101.42,99.11,103.83,117.01,102.43,92.94,113.6
1990-07-18,107.58,121.27,112.54,97.84,88.23,105.97,102.12,114.29,98.28,91.74,105.64,102.77,108.52,114.39,103.97,112.65,94.26,103.19,100.87,92.51,86.79,111.84,113.74,100.74,97.73,103.33,114.38,101.85,92.37,111.44
1990-07-19,107.78,122.08,112.57,97.96,87.87,105.24,101.48,114.5,99.22,92.15,105.42,102.46,108.11,114.79,105.07,111.99,95.38,103.41,103.2,92.52,87.3,111.3,112.91,100.83,98.14,102.94,113.84,101.25,91.91,110.82
1990-07-20,107.27,120.78,114.04,96.57,86.92,104.96,100.31,114.39,98.56,92.23,105.4,102.04,107.27,113.24,103.95,110.55,94.59,103.88,102.21,92.19,86.85,109.91,109.78,100.7,96.92,102.06,112.88,98.73,91.27,110.0
1990-07-23,105.08,117.1,112.45,94.25,85.49,102.83,98.32,111.72,96.77,90.22,103.75,100.07,105.02,111.02,102.22,107.52,96.53,99.83,101.28,91.28,85.55,107.72,107.46,98.99,95.14,99.78,109.77,93.31,89.65,107.59
1990-07-24,105.98,117.21,111.46,93.13,85.04,102.94,98.6,111.6,95.27,89.88,104.34,100.96,104.98,111.14,101.25,108.51,96.0,99.64,104.16,91.54,85.06,107.24,106.48,99.6,95.6,99.58,109.52,93.25,89.03,107.46
1990-07-25,106.36,117.45,112.19,92.94,85.56,102.91,98.11,112.86,95.86,90.84,104.9,102.62,104.65,111.81,101.16,109.86,98.12,99.53,103.52,92.19,85.19,107.95,107.14,100.08,96.06,99.74,110.19,93.76,89.38,107.14
1990-07-26,105.16,118.33,108.2,93.54,85.53,103.04,97.93,112.73,96.89,91.04,104.77,102.83,104.46,111.34,100.16,110.04,97.14,99.85,102.48,92.32,85.23,107.5,106.31,100.07,95.98,99.84,109.76,93.19,89.3,108.15
1990-07-27,104.23,116.93,109.01,91.27,84.99,102.64,96.94,111.7,96.77,90.82,104.52,101.75,103.3,110.05,100.33,109.47,97.48,100.95,102.8,92.53,84.63,106.46,105.18,99.44,95.37,99.03,108.25,91.53,88.62,106.85
1990-07-30,104.94,115.9,111.4,91.18,84.71,102.84,96.66,112.0,97.01,90.11,104.73,102.64,103.86,110.6,100.54,109.05,97.82,100.75,104.26,93.81,85.23,105.94,105.17,99.22,94.98,98.82,108.04,91.8,88.39,106.15
1990-07-31,105.02,115.21,113.23,90.93,85.01,102.58,96.33,112.64,96.59,89.07,104.9,102.81,103.43,109.62,99.48,108.19,99.04,101.34,105.93,94.87,85.89,105.29,105.01,99.09,93.84,98.81,107.19,90.47,88.01,105.93
1990-08-01,104.92,115.45,113.64,90.04,85.01,103.98,96.16,112.83,96.11,89.12,104.7,102.73,103.14,109.92,97.92,106.14,100.14,100.6,106.31,95.62,86.38,105.42,104.48,99.12,93.58,98.17,106.11,89.69,86.83,105.42
1990-08-02,103.08,112.37,111.35,87.22,83.99,101.63,94.1,110.13,94.83,88.23,103.88,101.19,102.26,107.77,95.13,103.47,102.41,104.08,109.48,95.03,85.49,103.7,102.58,97.47,93.16,97.13,103.68,88.43,85.5,103.45
1990-08-03,101.44,111.46,107.14,84.96,82.39,98.83,90.77,107.2,93.16,85.78,101.03,97.76,99.99,106.32,93.8,103.64,100.48,103.56,108.51,93.85,84.18,100.37,100.35,95.68,89.89,94.86,102.21,86.24,84.05,101.12
1990-08-06,97.17,106.3,103.24,80.24,79.22,94.92,84.82,102.63,89.62,82.62,97.48,93.75,96.44,100.81,90.21,98.91,100.03,102.84,110.12,92.03,81.01,95.75,96.55,91.74,86.18,91.81,97.42,82.68,81.5,95.79
1990-08-07,98.12,107.56,105.3,80.74,79.51,95.75,85.54,103.69,89.71,82.18,97.93,93.55,95.39,102.11,88.42,99.21,100.34,102.48,109.35,92.03,81.17,96.37,96.45,91.55,86.05,91.83,96.87,83.52,81.94,97.08
1990-08-08,99.72,111.71,107.05,83.06,80.26,97.82,86.92,106.29,89.9,82.07,98.88,94.29,96.7,103.02,89.56,100.72,99.94,102.16,107.14,92.6,82.38,98.47,97.37,92.66,86.89,92.23,99.56,84.67,82.99,99.38
1990-08-09,101.25,113.62,109.23,83.96,80.1,98.74,87.78,107.08,90.71,82.47,99.56,94.61,97.42,103.56,89.45,102.31,99.61,101.77,107.14,92.43,82.47,99.72,97.6,93.54,87.35,93.4,101.32,86.71,83.63,100.78
1990-08-10,99.89,111.46,107.85,82.0,79.19,97.17,86.25,105.55,88.69,80.53,98.94,93.97,96.18,101.32,88.13,100.51,102.39,102.57,107.09,92.11,81.35,98.69,96.56,92.47,85.99,92.41,99.49,84.77,82.89,98.69
1990-08-13,100.82,113.13,108.31,82.37,79.45,99.53,86.52,107.32,89.43,80.38,98.68,94.32,96.5,102.27,87.9,100.47,105.24,103.29,108.08,92.5,82.32,99.25,97.51,92.82,86.06,92.18,99.82,84.14,82.92,99.14
1990-08-14,101.77,113.93,109.53,81.94,79.51,99.81,87.13,108.16,89.03,80.76,99.39,95.31,96.59,101.75,88.9,99.92,104.45,105.53,107.91,92.81,82.49,99.82,97.34,93.21,86.0,92.73,100.19,84.62,83.04,99.33
1990-08-15,102.69,115.12,111.02,82.89,79.93,100.09,87.73,108.77,89.13,82.47,99.51,96.14,96.19,100.83,88.87,99.81,104.08,104.69,107.44,93.05,83.18,100.39,97.37,93.47,85.82,93.36,100.14,84.87,83.29,100.89
1990-08-16,99.8,111.0,110.27,80.11,78.07,97.93,85.34,105.59,87.21,81.37,97.25,94.21,93.58,98.86,85.82,97.37,106.2,103.22,107.26,92.06,81.12,98.02,95.23,91.71,83.99,91.42,97.36,81.92,81.41,97.2
1990-08-17,98.34,107.81,109.16,78.39,77.23,95.51,83.62,104.24,85.91,79.56,95.45,92.46,91.49,97.41,84.17,94.71,105.3,100.58,108.03,91.21,80.0,95.48,92.92,90.54,82.53,89.74,94.42,80.24,80.02,94.96
1990-08-20,97.89,108.44,108.93,77.71,77.13,95.2,81.49,103.87,86.12,78.52,94.69,92.31,91.17,97.07,83.96,95.28,104.2,98.6,109.54,91.26,80.27,93.5,92.45,90.4,83.01,89.35,94.56,79.96,79.63,93.83
1990-08-21,96.06,105.65,108.26,75.75,75.92,92.64,78.38,101.83,85.06,76.5,92.24,90.92,89.07,94.53,81.52,92.98,102.38,98.04,107.7,90.22,78.57,91.43,90.62,88.71,81.48,87.73,92.65,78.37,78.06,90.94
1990-08-22,94.24,101.48,106.04,74.84,74.38,90.66,76.3,99.57,83.39,75.09,90.29,89.59,86.96,92.31,81.29,91.46,102.58,97.17,107.27,89.37,76.76,90.71,89.5,87.59,80.17,86.92,91.0,77.2,76.98,89.91
1990-08-23,91.14,97.47,102.51,71.65,71.86,87.01,73.94,96.6,80.27,71.75,86.96,88.03,84.19,89.75,79.16,87.32,101.08,94.51,103.82,87.05,73.78,87.45,87.43,85.13,77.34,84.31,87.41,73.75,74.82,86.5
1990-08-24,93.42,101.49,103.02,73.49,73.47,88.2,76.02,98.52,81.46,73.59,88.98,88.85,86.12,93.5,81.25,90.87,99.49,92.44,102.58,86.71,74.26,90.25,90.15,86.13,77.94,85.08,90.01,75.57,75.72,89.06
1990-08-27,96.97,107.13,105.47,77.16,75.85,91.91,80.48,102.58,84.56,76.01,91.84,90.83,88.62,96.7,84.26,93.99,94.58,93.89,103.06,88.09,77.07,93.97,93.82,88.4,81.21,87.82,94.53,79.13,77.99,93.76
1990-08-28,97.05,107.21,105.55,77.58,75.96,92.67,80.81,103.39,84.57,77.16,91.87,90.73,89.38,95.8,85.94,93.95,95.05,93.53,104.34,87.93,75.8,94.42,93.91,88.11,80.88,88.32,94.51,78.68,77.83,93.46
1990-08-29,98.4,110.25,107.38,77.94,76.86,93.71,80.86,104.96,84.99,78.03,92.24,91.79,89.62,95.71,86.31,94.85,95.23,91.84,104.53,88.72,76.69,94.37,93.79,89.29,81.83,89.67,94.92,78.66,78.36,94.32
1990-08-30,96.61,107.3,107.58,76.6,76.09,92.58,79.23,103.82,83.49,76.6,91.46,91.75,88.7,94.45,84.12,93.7,93.1,88.63,103.11,88.05,75.48,93.59,91.86,88.08,81.12,88.96,92.65,78.21,77.72,93.29
1990-08-31,97.54,109.55,109.78,77.02,77.01,93.35,80.39,105.0,84.12,76.58,91.64,92.28,89.6,94.79,84.97,93.82,92.46,90.19,104.67,88.59,76.97,94.74,92.19,88.49,81.83,89.23,93.58,78.8,78.33,94.36
1990-09-04,97.76,109.93,109.07,77.29,77.12,93.84,80.83,105.1,84.63,76.17,91.62,92.64,89.79,93.85,84.02,94.2,91.93,89.67,105.36,88.69,76.76,94.92,92.73,88.48,81.42,89.07,93.65,78.93,78.32,94.42
1990-09-05,98.39,110.27,109.49,77.6,77.73,94.3,81.88,105.12,84.77,76.48,92.26,93.43,90.55,92.58,83.5,95.06,92.82,89.95,107.46,89.43,77.02,94.39,92.28,89.12,81.58,89.73,93.4,78.49,78.38,94.43
1990-09-06,97.19,107.16,108.98,76.31,77.12,92.86,79.43,103.79,83.64,74.88,91.45,92.74,89.67,92.16,82.14,93.61,92.07,91.69,107.78,89.22,75.91,92.89,91.07,88.06,81.3,89.05,91.45,76.59,77.83,93.26
1990-09-07,98.32,109.61,109.83,76.74,77.84,93.59,80.53,105.16,83.81,74.73,92.03,93.72,90.44,92.88,83.03,93.79,91.18,93.07,108.34,89.93,76.55,93.1,92.12,88.44,82.07,89.79,91.8,78.19,78.39,94.57
1990-09-10,98.26,109.66,109.84,76.55,78.17,93.08,80.4,104.87,83.22,73.9,91.87,93.86,90.18,93.35,82.88,94.63,88.61,94.3,107.22,89.98,75.94,92.87,92.25,88.48,81.56,89.89,90.46,77.58,78.38,94.12
1990-09-11,98.49,109.68,110.08,76.51,77.86,93.25,80.48,104.99,83.16,73.46,91.6,93.77,89.16,94.73,82.89,94.59,89.04,94.27,106.95,89.83,76.09,92.74,92.03,88.28,81.5,89.78,90.11,77.45,77.8,93.25
1990-09-12,98.84,110.13,110.96,76.78,78.1,93.52,81.45,105.44,83.34,72.84,91.76,95.57,89.16,94.48,83.44,94.83,88.78,95.91,108.28,89.96,76.59,93.33,92.24,88.51,81.29,90.18,89.82,76.68,77.74,92.29
1990-09-13,97.8,107.71,110.25,75.31,77.41,92.27,80.46,103.95,82.56,72.27,91.05,94.12,88.53,92.36,82.55,93.49,88.82,95.65,107.64,89.42,76.31,92.52,90.55,87.69,80.74,89.2,88.96,74.98,76.69,91.25
1990-09-14,97.1,106.22,110.39,74.23,76.66,91.22,79.52,103.52,81.88,71.39,90.02,93.66,86.82,91.08,81.65,91.99,90.07,98.59,107.95,89.0,76.65,91.96,90.0,87.18,80.24,88.54,88.67,74.55,75.9,89.91
1990-09-17,97.37,105.46,111.34,74.35,76.61,91.9,78.41,103.98,81.78,70.89,90.26,93.96,86.79,90.57,81.28,91.29,91.58,101.37,109.22,89.24,76.86,92.01,90.05,87.42,80.26,88.45,88.94,73.73,75.77,89.72
1990-09-18,97.52,105.95,111.67,73.98,76.41,92.3,78.48,104.41,82.08,70.11,90.34,94.15,86.48,89.99,82.01,91.18,90.53,102.25,109.12,89.43,77.3,92.11,90.48,87.52,80.98,88.64,89.18,74.11,75.17,89.83
1990-09-19,98.53,103.55,112.45,72.42,75.49,91.82,77.48,102.95,81.29,69.62,90.1,94.8,85.81,87.02,81.38,90.4,89.57,101.43,108.78,89.61,77.15,91.54,90.63,87.45,80.14,88.4,88.53,73.21,74.69,89.92
1990-09-20,97.0,101.23,109.81,71.03,74.41,90.18,75.19,101.01,80.31,67.83,88.31,92.62,84.04,86.11,79.65,89.34,88.67,98.0,107.67,89.1,76.52,89.54,89.14,86.07,79.07,87.35,86.33,71.88,73.15,87.61
1990-09-21,96.29,101.1,109.14,70.98,74.35,88.86,73.73,100.6,79.84,67.6,87.44,92.22,83.56,87.25,79.49,88.14,89.43,98.03,108.49,89.51,77.42,88.97,88.32,84.83,78.89,86.85,86.57,72.01,72.38,87.8
1990-09-24,93.94,99.08,106.79,69.0,71.92,87.21,71.25,98.47,78.03,65.63,84.88,88.05,81.63,85.16,77.73,84.67,92.29,97.56,107.49,88.55,76.03,86.82,86.09,82.58,76.42,85.27,84.31,70.8,70.15,85.76
1990-09-25,95.39,100.66,109.34,74.09,71.73,87.83,71.81,100.8,78.62,65.3,84.94,87.73,82.25,86.64,78.0,85.56,92.28,97.24,106.77,88.83,77.46,88.57,87.65,83.54,76.84,85.64,85.08,72.03,70.87,86.41
1990-09-26,94.71,100.15,109.53,74.97,71.6,86.44,70.08,99.93,78.27,63.52,84.0,86.89,80.75,85.55,77.18,84.84,92.3,95.54,105.13,88.63,77.24,87.68,86.48,82.74,76.58,84.67,84.11,71.1,69.29,84.83
1990-09-27,93.87,99.99,109.43,73.45,70.99,85.91,67.83,98.25,78.04,62.45,82.53,85.99,79.24,81.07,76.22,82.72,90.04,93.32,103.5,88.66,77.0,85.83,84.89,81.74,75.21,83.63,83.01,70.22,67.22,83.07
1990-09-28,96.0,102.23,110.79,73.97,72.12,86.4,70.02,100.43,78.54,63.52,83.39,86.64,80.86,84.95,75.58,84.31,90.85,93.29,102.96,89.0,78.4,86.98,86.48,82.0,75.6,84.79,84.82,71.3,69.27,86.32
1990-10-01,99.88,107.9,115.64,76.92,74.01,89.76,72.01,104.83,81.39,64.86,84.88,88.3,81.43,87.52,76.79,87.59,86.4,91.88,102.62,90.85,81.48,89.48,88.5,84.6,77.83,86.83,88.26,73.52,71.2,88.29
1990-10-02,100.56,107.52,117.13,76.86,75.34,89.93,71.4,104.61,81.48,65.4,85.64,88.17,82.68,87.03,78.05,87.25,86.24,90.07,102.26,91.23,81.6,89.31,88.4,84.84,78.73,87.87,89.21,74.57,71.25,88.36
1990-10-03,100.24,106.39,117.34,76.76,74.66,89.1,69.99,103.17,80.91,65.62,84.79,87.17,82.11,85.19,76.42,86.63,86.93,89.64,102.68,90.99,80.25,87.77,86.83,84.3,77.63,87.12,86.19,73.31,70.1,86.96
1990-10-04,100.76,107.93,117.69,76.6,74.63,90.31,69.34,103.53,81.16,65.92,85.09,87.33,80.3,85.2,76.31,87.85,86.3,88.66,103.3,91.95,80.85,87.32,86.01,84.7,77.18,87.4,85.67,73.93,70.25,85.42
1990-10-05,100.1,107.68,117.6,76.22,74.85,90.12,68.59,103.21,80.73,65.82,84.21,86.59,78.98,85.04,77.62,89.01,86.79,88.43,102.5,92.04,80.47,87.42,86.05,84.58,77.01,87.12,84.57,73.28,69.48,85.36
1990-10-08,100.49,108.53,116.89,76.29,74.94,90.26,68.64,104.56,80.98,65.42,84.22,86.27,78.19,85.25,78.3,89.28,85.79,89.09,102.96,93.11,81.59,87.85,86.59,85.01,77.41,87.68,84.92,73.3,69.47,85.59
1990-10-09,97.58,103.91,114.1,73.73,72.5,86.49,66.05,101.86,78.63,64.26,81.83,83.73,76.22,83.13,75.04,88.24,83.92,89.74,101.59,91.99,80.12,85.46,83.15,82.92,76.05,86.0,82.4,71.71,67.56,83.4
1990-10-10,96.74,102.49,111.51,72.81,71.15,85.18,65.67,101.45,77.28,63.01,79.84,80.68,74.23,81.91,74.55,86.5,82.97,88.78,99.67,91.44,78.27,83.89,81.71,81.71,75.44,84.77,80.07,70.77,66.42,81.76
1990-10-11,94.96,101.59,110.66,71.31,69.72,83.43,64.07,99.65,75.82,60.85,77.73,78.15,73.75,80.72,73.74,84.65,79.66,86.37,97.64,91.07,77.48,81.92,80.14,80.37,73.98,83.1,78.78,68.3,64.87,79.59
1990-10-12,96.29,105.5,112.13,71.82,70.3,84.74,65.27,101.03,76.22,60.49,77.84,77.86,74.75,83.0,75.43,86.46,79.89,85.63,97.58,92.34,79.18,82.29,80.56,81.12,74.28,83.68,80.79,69.33,65.87,80.82
1990-10-15,97.21,107.45,114.93,72.24,71.34,86.7,65.27,102.7,76.92,60.42,78.14,77.69,75.15,84.7,76.62,87.77,76.96,84.78,98.29,92.75,80.73,82.83,80.4,81.17,74.71,83.9,81.22,69.84,66.39,81.78
1990-10-16,96.72,105.68,114.96,71.51,70.05,85.33,63.69,101.79,75.51,58.82,76.99,76.27,73.83,81.16,74.48,86.24,75.27,82.98,97.28,92.64,79.13,81.95,79.88,80.38,73.68,82.84,79.96,70.58,65.14,79.11
1990-10-17,96.62,104.28,113.91,71.16,70.0,84.91,62.93,102.36,75.44,59.11,76.66,76.87,73.26,82.38,73.98,86.66,75.44,82.41,97.57,93.15,78.68,82.36,80.78,80.24,73.96,82.65,79.58,69.74,64.71,79.07
1990-10-18,99.21,107.81,114.61,73.27,70.53,87.54,64.58,105.44,77.65,59.93,79.19,78.71,74.53,84.92,75.34,89.74,76.43,82.98,97.55,93.61,79.79,84.9,84.25,81.25,76.4,83.78,82.74,71.35,66.12,82.73
1990-10-19,101.68,112.81,116.84,74.53,71.06,89.61,65.57,105.99,80.45,59.79,80.27,80.35,76.1,86.41,77.4,90.67,76.47,84.23,99.76,94.41,81.1,85.82,85.23,83.73,77.59,84.57,85.52,72.57,67.07,84.11
1990-10-22,102.38,112.69,117.77,75.3,72.17,90.63,67.93,108.0,81.12,59.48,80.88,80.36,76.14,84.87,78.75,91.17,76.31,85.02,99.22,94.99,81.61,86.85,86.14,83.88,78.61,85.36,86.98,72.46,67.94,86.0
1990-10-23,101.65,112.07,117.45,76.18,71.82,89.94,69.25,107.36,81.19,59.29,80.77,80.14,76.68,85.11,78.08,89.69,76.43,84.73,98.04,94.67,80.93,86.72,85.59,83.52,77.78,84.63,86.66,71.99,67.81,86.58
1990-10-24,102.28,112.17,119.85,74.99,71.42,89.91,69.11,107.79,81.47,58.86,81.05,79.8,76.63,82.5,78.62,89.47,76.26,84.8,98.12,94.69,81.09,87.19,86.15,83.94,77.38,83.99,86.11,70.88,67.73,86.17
1990-10-25,101.69,110.51,118.61,76.07,71.17,88.27,67.95,107.11,80.81,59.24,80.93,79.43,75.33,81.69,78.08,90.31,76.84,85.82,98.17,94.49,80.82,86.46,85.41,83.97,76.14,83.27,84.85,70.06,67.07,85.42
1990-10-26,99.69,108.52,117.33,74.34,70.25,87.2,65.66,105.1,79.27,58.47,79.81,78.43,74.03,80.64,75.79,88.03,75.54,85.34,97.56,94.05,79.91,85.03,83.66,82.95,74.91,82.33,82.57,68.97,65.2,84.26
1990-10-29,98.52,106.55,115.89,73.45,68.88,86.66,64.45,103.48,78.96,57.24,78.81,77.86,73.54,80.95,75.29,87.67,75.13,83.5,97.62,93.83,79.29,83.93,82.7,82.55,74.05,81.3,81.52,69.29,63.99,83.54
1990-10-30,99.61,109.34,117.59,73.16,69.37,87.67,64.55,103.09,79.03,56.89,78.57,77.12,73.3,83.07,73.59,86.71,75.49,82.14,98.59,94.78,80.09,84.59,83.3,83.02,74.03,81.33,81.46,69.26,64.04,84.04
1990-10-31,99.0,109.93,117.92,72.97,69.33,88.09,64.96,101.87,78.96,56.54,78.09,76.75,73.23,82.46,73.57,86.75,75.58,84.41,98.71,95.42,80.76,85.18,82.89,82.45,73.83,81.74,82.24,68.68,64.28,83.74
1990-11-01,99.75,110.72,120.18,73.63,70.02,88.47,65.91,102.18,79.48,56.59,78.39,76.04,73.5,83.18,73.55,86.37,75.74,84.04,99.93,96.36,81.72,85.68,84.17,82.72,74.65,81.52,82.6,68.86,65.17,84.04
1990-11-02,100.71,111.17,120.02,75.19,70.9,89.31,66.22,103.76,80.62,57.07,80.43,77.26,75.81,84.36,73.67,88.5,74.86,83.61,101.05,97.11,82.54,87.29,85.49,83.91,75.86,82.42,84.57,69.46,67.6,85.62
1990-11-05,101.66,112.55,123.72,76.44,71.84,89.58,66.76,105.23,80.99,57.0,81.67,77.26,76.5,85.78,74.28,88.94,75.84,82.74,101.13,97.03,82.75,88.12,86.67,84.92,76.63,83.15,86.49,70.28,69.08,86.47
1990-11-06,101.08,110.79,123.04,75.69,71.73,89.2,66.94,104.33,80.69,57.17,81.48,76.31,76.23,84.83,74.33,88.33,76.18,81.98,100.3,96.58,82.09,87.98,86.3,84.51,76.24,83.58,85.71,70.65,68.61,83.48
1990-11-07,99.58,108.98,121.26,74.62,70.9,88.28,66.18,103.07,78.99,56.76,79.72,75.39,75.24,82.77,72.8,87.14,75.75,82.62,98.34,95.36,80.74,86.88,84.77,83.38,75.3,82.43,83.78,70.42,67.94,80.78
1990-11-08,99.86,109.14,122.06,74.85,71.0,89.2,66.22,103.43,79.41,55.93,80.07,74.36,75.76,82.61,73.39,87.03,76.06,83.02,99.25,95.63,80.86,86.95,85.88,83.42,75.03,82.73,84.26,70.65,68.35,81.89
